s,a,r,sp
43120,5,-25,43633
43633,5,-25,44647
44647,5,-25,45662
45662,5,-25,46177
46177,5,-25,46692
46692,5,-25,46707
46707,5,-25,47223
47223,5,-25,46738
46738,5,-25,46754
46754,5,-25,46269
46269,5,-25,45784
45784,5,-25,45298
45298,5,-25,44812
44812,5,-25,44325
44325,5,-25,43338
43338,5,-25,42350
42350,5,-25,41862
41862,5,-25,40874
40874,5,-25,40384
40384,5,-25,39895
39895,5,-25,38904
38904,5,-25,38414
38414,5,-25,37923
37923,5,-25,37432
37432,5,-25,37440
37440,5,-25,36949
36949,5,-25,36957
36957,5,99975,36965
25343,5,-25,25217
25217,6,-100,25217
25217,6,-100,25218
25218,3,-25,25218
25218,3,-25,24718
24718,3,-25,24717
24717,4,0,24217
24217,3,-25,24216
24216,3,-25,23715
23715,5,-25,23715
23715,3,-25,23714
23714,5,-25,23713
23713,3,-25,23211
23211,2,-100,23210
23210,5,-25,23209
23209,5,-25,23208
23208,4,0,23206
23206,2,-100,22705
22705,2,-100,22703
22703,5,-25,22702
22702,5,-25,22700
22700,5,-25,23199
23199,2,-100,22697
22697,3,-25,22696
22696,5,-25,23194
23194,2,-100,22693
22693,4,0,23192
23192,2,-100,22690
22690,2,-100,22688
22688,5,-25,23187
23187,3,-25,23186
23186,4,0,23184
23184,2,-100,23183
23183,2,-100,23182
23182,3,-25,23180
23180,5,-25,23679
23679,4,0,23679
23679,3,-25,23678
23678,3,-25,24177
24177,4,0,24177
24177,4,0,24677
24677,3,-25,24676
24676,2,-100,24676
24676,2,-100,24676
24676,3,-25,24676
24676,4,0,25176
25176,6,-100,25677
25677,6,-100,26178
26178,5,-25,26679
26679,6,-100,27181
27181,3,-25,27683
27683,5,-25,27685
27685,4,0,28187
28187,3,-25,28189
28189,4,0,28192
28192,4,0,28194
28194,5,-25,28697
28697,3,-25,28699
28699,4,0,28702
28702,5,-25,28705
28705,6,-100,29208
29208,5,-25,29211
29211,3,-25,29214
29214,5,-25,29217
29217,6,-100,29220
29220,3,-25,29223
29223,5,-25,29225
29225,4,0,28728
28728,6,-100,28731
28731,3,-25,28233
28233,3,-25,28235
28235,4,0,27737
27737,5,-25,27739
27739,3,-25,26741
26741,6,-100,26742
26742,5,-25,26743
26743,5,-25,26244
26244,6,-100,26245
26245,3,-25,25746
25746,3,-25,25246
25246,3,-25,24746
24746,4,0,24245
24245,5,-25,23744
23744,4,0,23743
23743,3,-25,23242
23242,2,-100,22240
22240,2,-100,21738
21738,3,-25,21235
21235,3,-25,20732
20732,5,-25,20729
20729,2,-100,19725
19725,5,-25,19722
19722,4,0,19718
19718,2,-100,19214
19214,4,0,19210
19210,5,-25,19206
19206,3,-25,19202
19202,5,-25,19198
19198,3,-25,19194
19194,2,-100,19190
19190,2,-100,18685
18685,4,0,19181
19181,2,-100,19177
19177,5,-25,19673
19673,2,-100,19669
19669,5,-25,20166
20166,3,-25,20162
20162,2,-100,20159
20159,5,-25,21156
21156,3,-25,21154
21154,2,-100,21651
21651,5,-25,22149
22149,3,-25,22648
22648,5,-25,23147
23147,4,0,23646
23646,3,-25,24145
24145,3,-25,24645
24645,4,0,25146
25146,4,0,25646
25646,5,-25,26648
26648,6,-100,27649
27649,4,0,28152
28152,4,0,28654
28654,3,-25,29157
29157,3,-25,29160
29160,4,0,29663
29663,3,-25,30167
30167,4,0,30171
30171,4,0,30675
30675,5,-25,31179
31179,3,-25,31184
31184,3,-25,31189
31189,4,0,31693
31693,4,0,31698
31698,4,0,31703
31703,5,-25,32208
32208,5,-25,32213
32213,4,0,32218
32218,6,-100,32223
32223,5,-25,32228
32228,6,-100,32233
32233,4,0,31738
31738,5,-25,31743
31743,4,0,31247
31247,3,-25,30751
30751,6,-100,30755
30755,3,-25,29759
29759,3,-25,29262
29262,4,0,28764
28764,3,-25,27766
27766,5,-25,27768
27768,6,-100,27270
27270,3,-25,26271
26271,6,-100,26272
26272,3,-25,25272
25272,4,0,24772
24772,3,-25,23771
23771,3,-25,23269
23269,5,-25,22768
22768,4,0,21766
21766,5,-25,21763
21763,3,-25,20760
20760,5,-25,20257
20257,2,-100,19753
19753,4,0,19249
19249,2,-100,18244
18244,3,-25,17739
17739,2,-100,17234
17234,5,-25,16728
16728,3,-25,16722
16722,5,-25,16716
16716,5,-25,16710
16710,4,0,16704
16704,4,0,16698
16698,5,-25,16692
16692,3,-25,16686
16686,5,-25,17181
17181,4,0,17175
17175,3,-25,17170
17170,4,0,17665
17665,5,-25,18160
18160,2,-100,18656
18656,5,-25,19152
19152,3,-25,19648
19648,2,-100,19644
19644,4,0,20141
20141,4,0,21138
21138,3,-25,21636
21636,4,0,22134
22134,4,0,22632
22632,3,-25,23131
23131,2,-100,23630
23630,4,0,24130
24130,3,-25,25130
25130,5,-25,25631
25631,4,0,26632
26632,4,0,27133
27133,5,-25,28136
28136,5,-25,28638
28638,3,-25,29141
29141,6,-100,30145
30145,5,-25,31149
31149,5,-25,31654
31654,4,0,32159
32159,4,0,32665
32665,6,-100,33171
33171,3,-25,33677
33677,5,-25,34183
34183,4,0,34190
34190,6,-100,34697
34697,5,-25,35204
35204,4,0,35211
35211,3,-25,34718
34718,3,-25,34725
34725,4,0,34231
34231,6,-100,34238
34238,6,-100,34244
34244,4,0,33751
33751,3,-25,33257
33257,3,-25,32762
32762,5,-25,32267
32267,6,-100,31772
31772,3,-25,31276
31276,3,-25,30280
30280,3,-25,29283
29283,4,0,28786
28786,6,-100,28288
28288,6,-100,27790
27790,6,-100,27292
27292,3,-25,26293
26293,6,-100,25793
25793,5,-25,25294
25294,4,0,24793
24793,3,-25,23792
23792,4,0,22791
22791,4,0,22289
22289,4,0,21286
21286,2,-100,20283
20283,3,-25,19279
19279,3,-25,18274
18274,2,-100,17769
17769,3,-25,16763
16763,2,-100,15756
15756,5,-25,15250
15250,4,0,15243
15243,3,-25,14235
14235,5,-25,14228
14228,5,-25,14220
14220,2,-100,13712
13712,4,0,13704
13704,3,-25,13696
13696,2,-100,13188
13188,4,0,13180
13180,5,-25,13672
13672,4,0,14164
14164,4,0,14657
14657,2,-100,14650
14650,5,-25,15643
15643,2,-100,15637
15637,5,-25,16631
16631,4,0,17126
17126,3,-25,17621
17621,4,0,18616
18616,4,0,19112
19112,2,-100,19609
19609,3,-25,20606
20606,2,-100,21103
21103,4,0,22101
22101,3,-25,22599
22599,5,-25,23598
23598,3,-25,24098
24098,5,-25,25598
25598,5,-25,26599
26599,3,-25,27101
27101,5,-25,28103
28103,6,-100,29107
29107,4,0,30110
30110,6,-100,31115
31115,5,-25,32120
32120,3,-25,32626
32626,3,-25,33632
33632,5,-25,34138
34138,3,-25,34645
34645,6,-100,35653
35653,5,-25,36161
36161,6,-100,37170
37170,3,-25,37178
37178,6,-100,38188
38188,6,-100,38697
38697,6,-100,38707
38707,5,-25,39217
39217,3,-25,38727
38727,5,-25,38736
38736,3,-25,38245
38245,5,-25,37755
37755,3,-25,37263
37263,3,-25,36771
36771,3,-25,35779
35779,5,-25,35286
35286,3,-25,34293
34293,5,-25,33799
33799,3,-25,32804
32804,6,-100,32309
32309,5,-25,31314
31314,6,-100,30818
30818,5,-25,30322
30322,5,-25,29325
29325,4,0,28327
28327,6,-100,27829
27829,5,-25,27331
27331,6,-100,26332
26332,3,-25,25332
25332,3,-25,24332
24332,2,-100,23330
23330,4,0,22328
22328,4,0,21326
21326,5,-25,20322
20322,2,-100,19318
19318,4,0,18314
18314,2,-100,17308
17308,4,0,16302
16302,2,-100,15295
15295,5,-25,14788
14788,5,-25,13780
13780,5,-25,13272
13272,3,-25,12763
12763,5,-25,12254
12254,5,-25,11745
11745,5,-25,11735
11735,2,-100,10725
10725,4,0,10715
10715,5,-25,10705
10705,2,-100,10195
10195,3,-25,10185
10185,3,-25,10174
10174,5,-25,10664
10664,3,-25,11155
11155,5,-25,11645
11645,5,-25,12637
12637,3,-25,13128
13128,4,0,13620
13620,3,-25,14113
14113,5,-25,15106
15106,5,-25,16100
16100,2,-100,16594
16594,4,0,17589
17589,5,-25,18585
18585,2,-100,19081
19081,3,-25,20078
20078,5,-25,21075
21075,3,-25,22073
22073,5,-25,23072
23072,5,-25,24071
24071,3,-25,25071
25071,3,-25,25572
25572,3,-25,26573
26573,4,0,27575
27575,3,-25,28077
28077,4,0,29080
29080,5,-25,30084
30084,6,-100,31589
31589,3,-25,32094
32094,3,-25,33099
33099,3,-25,33606
33606,3,-25,34112
34112,5,-25,35120
35120,3,-25,36127
36127,3,-25,36636
36636,3,-25,37144
37144,3,-25,37653
37653,5,-25,38162
38162,5,-25,38672
38672,4,0,39182
39182,5,-25,39692
39692,4,0,39702
39702,4,0,39713
39713,4,0,39723
39723,5,-25,39733
39733,6,-100,39744
39744,3,-25,39254
39254,6,-100,38763
38763,3,-25,38273
38273,4,0,37281
37281,3,-25,36790
36790,4,0,35797
35797,3,-25,34804
34804,6,-100,34311
34311,3,-25,33317
33317,5,-25,32822
32822,5,-25,31827
31827,4,0,30831
30831,3,-25,29834
29834,3,-25,28837
28837,3,-25,27839
27839,4,0,26840
26840,6,-100,26341
26341,5,-25,25341
25341,6,-100,24841
24841,4,0,23840
23840,4,0,22838
22838,4,0,21836
21836,4,0,20833
20833,3,-25,19830
19830,4,0,18825
18825,3,-25,17820
17820,2,-100,16814
16814,4,0,15808
15808,5,-25,15301
15301,2,-100,13793
13793,3,-25,12785
12785,2,-100,11776
11776,4,0,11266
11266,2,-100,10256
10256,5,-25,10245
10245,2,-100,9234
9234,2,-100,8722
8722,3,-25,8211
8211,3,-25,8199
8199,3,-25,8187
8187,2,-100,7675
7675,2,-100,7663
7663,3,-25,8151
8151,2,-100,8139
8139,3,-25,8628
8628,3,-25,9117
9117,5,-25,10106
10106,4,0,11097
11097,2,-100,11588
11588,2,-100,12079
12079,4,0,13070
13070,2,-100,13563
13563,5,-25,15056
15056,5,-25,16049
16049,5,-25,17044
17044,4,0,18039
18039,3,-25,18535
18535,5,-25,19531
19531,3,-25,20528
20528,5,-25,21525
21525,2,-100,22023
22023,2,-100,22522
22522,2,-100,23020
23020,5,-25,24020
24020,3,-25,24519
24519,4,0,25020
25020,4,0,26021
26021,3,-25,26522
26522,4,0,27524
27524,5,-25,28527
28527,4,0,29530
29530,3,-25,30033
30033,6,-100,31038
31038,6,-100,32543
32543,3,-25,33049
33049,6,-100,34556
34556,4,0,35563
35563,5,-25,36572
36572,4,0,37580
37580,5,-25,38590
38590,3,-25,39100
39100,4,0,40111
40111,3,-25,40622
40622,3,-25,41134
41134,3,-25,42146
42146,5,-25,42658
42658,5,-25,43171
43171,6,-100,44185
44185,3,-25,44198
44198,6,-100,44212
44212,4,0,44226
44226,6,-100,44239
44239,5,-25,44253
44253,5,-25,43766
43766,5,-25,43779
43779,3,-25,42792
42792,3,-25,41804
41804,4,0,40815
40815,3,-25,39825
39825,4,0,38835
38835,4,0,37844
37844,6,-100,37353
37353,3,-25,36361
36361,3,-25,35368
35368,4,0,34375
34375,5,-25,33881
33881,4,0,32886
32886,6,-100,32391
32391,3,-25,31396
31396,5,-25,30900
30900,3,-25,29903
29903,4,0,29406
29406,4,0,28408
28408,5,-25,27910
27910,5,-25,27412
27412,5,-25,26913
26913,6,-100,26414
26414,4,0,25915
25915,6,-100,25915
25915,5,-25,25415
25415,6,-100,24915
25343,3,-25,24693
24693,3,-25,24693
24693,3,-25,24693
24693,3,-25,24693
24693,3,-25,24693
24693,3,-25,24693
24693,3,-25,24693
24693,3,-25,24693
24693,3,-25,24692
24692,3,-25,24692
24692,3,-25,24692
24692,3,-25,24692
24692,3,-25,24691
24691,3,-25,24691
24691,3,-25,24691
24691,3,-25,24691
24691,3,-25,24690
24690,3,-25,24690
24690,3,-25,24690
24690,3,-25,24690
24690,3,-25,24689
24689,3,-25,24689
24689,3,-25,24689
24689,3,-25,24689
24689,3,-25,24688
24688,3,-25,24688
24688,3,-25,24688
24688,3,-25,24688
24688,3,-25,24688
24688,3,-25,24687
24687,3,-25,24687
24687,3,-25,24687
24687,3,-25,24687
24687,3,-25,24687
24687,3,-25,24687
24687,3,-25,24687
24687,3,-25,25187
25187,5,-25,25187
25187,5,-25,25688
25688,5,-25,26188
26188,5,-25,26189
26189,5,-25,26691
26691,5,-25,26692
26692,5,-25,27194
27194,5,-25,27695
27695,5,-25,27697
27697,5,-25,28200
28200,5,-25,28202
28202,5,-25,28204
28204,5,-25,28707
28707,5,-25,28709
28709,5,-25,28712
28712,5,-25,28715
28715,5,-25,28718
28718,5,-25,28720
28720,5,-25,28723
28723,5,-25,28726
28726,5,-25,28729
28729,5,-25,28731
28731,5,-25,28734
28734,5,-25,28236
28236,5,-25,28239
28239,5,-25,28241
28241,5,-25,27743
27743,5,-25,27745
27745,5,-25,27247
27247,5,-25,27248
27248,5,-25,26749
26749,5,-25,26751
26751,5,-25,26251
26251,5,-25,25752
25752,5,-25,25752
25752,5,-25,25253
25253,5,-25,24753
24753,3,-25,24252
24252,3,-25,23751
23751,3,-25,23250
23250,3,-25,22248
22248,3,-25,21746
21746,3,-25,21243
21243,3,-25,20740
20740,3,-25,20237
20237,3,-25,19733
19733,3,-25,19229
19229,3,-25,18725
18725,3,-25,18220
18220,3,-25,18215
18215,3,-25,17710
17710,3,-25,17705
17705,3,-25,17700
17700,3,-25,17194
17194,3,-25,17189
17189,3,-25,17184
17184,3,-25,17178
17178,3,-25,17673
17673,3,-25,17668
17668,3,-25,17663
17663,3,-25,18158
18158,3,-25,18654
18654,3,-25,18650
18650,3,-25,19146
19146,3,-25,19642
19642,3,-25,20138
20138,3,-25,20635
20635,3,-25,21133
21133,3,-25,21630
21630,3,-25,22129
22129,3,-25,22627
22627,3,-25,23126
23126,3,-25,23625
23625,3,-25,24625
24625,3,-25,25125
25125,5,-25,26126
26126,5,-25,26627
26627,5,-25,27629
27629,5,-25,28632
28632,5,-25,29635
29635,5,-25,30139
30139,5,-25,31143
31143,5,-25,31648
31648,5,-25,32653
32653,5,-25,33159
33159,5,-25,33665
33665,5,-25,34172
34172,5,-25,34679
34679,5,-25,35186
35186,5,-25,35694
35694,5,-25,36202
36202,5,-25,36210
36210,5,-25,36218
36218,5,-25,36226
36226,5,-25,36233
36233,5,-25,36241
36241,5,-25,35749
35749,5,-25,35756
35756,5,-25,35264
35264,5,-25,34771
34771,5,-25,34277
34277,5,-25,33783
33783,5,-25,33289
33289,5,-25,32795
32795,5,-25,31799
31799,5,-25,31304
31304,5,-25,30808
30808,5,-25,29811
29811,5,-25,29314
29314,5,-25,28317
28317,5,-25,27819
27819,5,-25,26820
26820,5,-25,26321
26321,5,-25,25321
25321,5,-25,24821
24821,3,-25,23820
23820,3,-25,22818
22818,3,-25,21816
21816,3,-25,20813
20813,3,-25,19309
19309,3,-25,18304
18304,3,-25,17299
17299,3,-25,16293
16293,3,-25,15786
15786,3,-25,14779
14779,3,-25,13771
13771,3,-25,12763
12763,3,-25,12254
12254,3,-25,11744
11744,3,-25,11234
11234,3,-25,10724
10724,3,-25,10214
10214,3,-25,9703
9703,3,-25,9693
9693,3,-25,9682
9682,3,-25,9671
9671,3,-25,10161
10161,3,-25,10150
10150,3,-25,10640
10640,3,-25,11131
11131,3,-25,11621
11621,3,-25,12113
12113,3,-25,13104
13104,3,-25,13596
13596,3,-25,14089
14089,3,-25,15082
15082,3,-25,15575
15575,3,-25,16570
16570,3,-25,17564
17564,3,-25,18060
18060,3,-25,19056
19056,3,-25,19552
19552,3,-25,20549
20549,3,-25,21046
21046,3,-25,22044
22044,3,-25,22543
22543,3,-25,23542
23542,3,-25,24041
24041,3,-25,25041
25041,5,-25,26042
26042,5,-25,27044
27044,5,-25,28046
28046,5,-25,29049
29049,5,-25,30053
30053,5,-25,31058
31058,5,-25,32563
32563,5,-25,33569
33569,5,-25,34576
34576,5,-25,35583
35583,5,-25,36592
36592,5,-25,37601
37601,5,-25,38611
38611,5,-25,39621
39621,5,-25,40633
40633,5,-25,41644
41644,5,-25,42157
42157,5,-25,43169
43169,5,-25,43682
43682,5,-25,43696
43696,5,-25,44209
44209,5,-25,44223
44223,5,-25,44237
44237,5,-25,44250
44250,5,-25,43763
43763,5,-25,43276
43276,5,-25,42789
42789,5,-25,42301
42301,5,-25,41813
41813,5,-25,40824
40824,5,-25,40335
40335,5,-25,39345
39345,5,-25,38854
38854,5,-25,37863
37863,5,-25,37372
37372,5,-25,36380
36380,5,-25,35887
35887,5,-25,34894
34894,5,-25,34401
34401,5,-25,33907
33907,5,-25,33413
33413,5,-25,32918
32918,5,-25,32423
32423,5,-25,31928
31928,5,-25,31433
31433,5,-25,31437
31437,5,-25,30941
30941,5,-25,30945
30945,5,-25,30449
30449,5,-25,30453
30453,5,-25,30456
30456,5,-25,30460
30460,5,99975,29964
25343,5,-25,25187
25187,5,-25,25688
25688,6,-100,26189
26189,5,-25,26190
26190,1,-225,26191
26191,5,-25,26692
26692,2,-100,26193
26193,6,-100,26694
26694,7,-225,27196
27196,5,-25,27698
27698,1,-225,27199
27199,6,-100,27701
27701,6,-100,28203
28203,2,-100,27705
27705,2,-100,27207
27207,4,0,27209
27209,5,-25,27711
27711,3,-25,27212
27212,7,-225,27714
27714,7,-225,27716
27716,6,-100,27718
27718,3,-25,27720
27720,1,-225,27222
27222,5,-25,27223
27223,5,-25,27225
27225,6,-100,27226
27226,4,0,27228
27228,3,-25,26729
26729,4,0,26230
26230,3,-25,25730
25730,5,-25,25731
25731,4,0,25731
25731,6,-100,25732
25732,4,0,25232
25232,3,-25,24732
24732,3,-25,24232
24232,5,-25,24231
24231,1,-225,23730
23730,2,-100,23229
23229,3,-25,22727
22727,3,-25,22225
22225,7,-225,22224
22224,6,-100,22722
22722,1,-225,22220
22220,7,-225,22218
22218,6,-100,22216
22216,5,-25,22214
22214,4,0,22212
22212,4,0,22210
22210,1,-225,21708
21708,5,-25,21706
21706,1,-225,21704
21704,6,-100,21702
21702,7,-225,22200
22200,6,-100,22698
22698,5,-25,22697
22697,1,-225,22695
22695,5,-25,22694
22694,3,-25,22692
22692,5,-25,23191
23191,6,-100,23690
23690,5,-25,23689
23689,3,-25,24189
24189,4,0,24188
24188,5,-25,24688
24688,6,-100,24688
24688,2,-100,24687
24687,7,-225,25188
25188,6,-100,25688
25688,2,-100,25689
25689,1,-225,25689
25689,7,-225,26190
26190,5,-25,26191
26191,1,-225,26192
26192,6,-100,26693
26693,6,-100,27194
27194,3,-25,27196
27196,6,-100,27198
27198,7,-225,27700
27700,4,0,27702
27702,7,-225,28204
28204,5,-25,28206
28206,6,-100,28709
28709,3,-25,28211
28211,2,-100,28214
28214,2,-100,27715
27715,1,-225,27217
27217,1,-225,26718
26718,7,-225,27220
27220,5,-25,27221
27221,4,0,26723
26723,2,-100,26223
26223,7,-225,26224
26224,6,-100,26726
26726,5,-25,26227
26227,4,0,26227
26227,2,-100,25728
25728,5,-25,25728
25728,7,-225,25729
25729,2,-100,25229
25229,1,-225,24729
24729,6,-100,24728
24728,2,-100,24228
24228,2,-100,23727
23727,6,-100,23726
23726,3,-25,23224
23224,5,-25,23223
23223,3,-25,22722
22722,4,0,22720
22720,7,-225,22718
22718,1,-225,22216
22216,3,-25,22214
22214,1,-225,21712
21712,4,0,21710
21710,4,0,21707
21707,6,-100,21705
21705,1,-225,21202
21202,6,-100,21700
21700,2,-100,21698
21698,7,-225,21696
21696,2,-100,21693
21693,7,-225,22191
22191,4,0,22189
22189,6,-100,22688
22688,1,-225,22686
22686,4,0,22685
22685,7,-225,23184
23184,7,-225,23683
23683,2,-100,23682
23682,7,-225,24181
24181,2,-100,24181
24181,2,-100,24180
24180,7,-225,24680
24680,1,-225,24680
24680,3,-25,24680
24680,2,-100,24680
24680,5,-25,25180
25180,5,-25,25681
25681,3,-25,25681
25681,6,-100,26182
26182,1,-225,26183
26183,7,-225,26684
26684,1,-225,26685
26685,3,-25,26687
26687,1,-225,26688
26688,3,-25,26689
26689,2,-100,26690
26690,7,-225,26691
26691,3,-25,26693
26693,3,-25,26694
26694,5,-25,27196
27196,6,-100,27697
27697,5,-25,27699
27699,5,-25,28202
28202,2,-100,27704
27704,2,-100,27205
27205,2,-100,27207
27207,5,-25,27208
27208,3,-25,27210
27210,1,-225,26711
26711,7,-225,26713
26713,7,-225,27214
27214,6,-100,27216
27216,3,-25,27217
27217,4,0,27219
27219,7,-225,27220
27220,1,-225,26722
26722,1,-225,26222
26222,3,-25,25723
25723,4,0,25723
25723,1,-225,25224
25224,3,-25,24723
24723,1,-225,24223
24223,3,-25,23722
23722,4,0,23721
23721,7,-225,23721
23721,5,-25,23720
23720,7,-225,24219
24219,5,-25,24219
24219,7,-225,24218
24218,3,-25,23717
23717,1,-225,23216
23216,3,-25,23215
23215,1,-225,22713
22713,7,-225,23212
23212,3,-25,22710
22710,2,-100,22209
22209,5,-25,22707
22707,4,0,22705
22705,6,-100,22704
22704,1,-225,22702
22702,5,-25,22700
22700,6,-100,23199
23199,4,0,23197
23197,4,0,23196
23196,3,-25,23195
23195,7,-225,23694
23694,3,-25,23693
23693,7,-225,23692
23692,2,-100,23691
23691,5,-25,24191
24191,1,-225,23690
23690,1,-225,23689
23689,6,-100,24188
24188,2,-100,24188
24188,7,-225,24688
24688,3,-25,24687
24687,2,-100,24687
24687,1,-225,24186
24186,3,-25,24186
24186,3,-25,24186
24186,1,-225,24185
24185,5,-25,24685
24685,3,-25,24685
24685,7,-225,25185
25185,6,-100,25686
25686,5,-25,26186
26186,2,-100,26187
26187,3,-25,26188
26188,4,0,26189
26189,4,0,26190
26190,5,-25,26691
26691,2,-100,26692
26692,2,-100,26193
26193,5,-25,26694
26694,6,-100,27196
27196,5,-25,27198
27198,2,-100,27199
27199,6,-100,27201
27201,1,-225,27202
27202,1,-225,26704
26704,5,-25,27205
27205,5,-25,27207
27207,7,-225,27709
27709,7,-225,27711
27711,7,-225,28213
28213,3,-25,27715
27715,2,-100,27216
27216,5,-25,27218
27218,7,-225,27720
27720,7,-225,27722
27722,6,-100,27724
27724,3,-25,27726
27726,5,-25,27227
27227,4,0,27229
27229,7,-225,27231
27231,5,-25,27232
27232,4,0,26734
26734,2,-100,26234
26234,5,-25,26235
26235,2,-100,25236
25236,7,-225,25236
25236,7,-225,25236
25236,2,-100,24736
24736,3,-25,24236
24236,3,-25,23735
23735,5,-25,23734
23734,4,0,23233
23233,2,-100,22731
22731,1,-225,22229
22229,6,-100,22227
22227,1,-225,21725
21725,4,0,21723
21723,6,-100,21720
21720,4,0,21218
21218,2,-100,21215
21215,2,-100,20712
20712,6,-100,20709
20709,1,-225,20206
20206,4,0,20203
20203,1,-225,20199
20199,5,-25,20196
20196,3,-25,20193
20193,7,-225,20690
20690,6,-100,21187
21187,3,-25,21184
21184,4,0,21682
21682,4,0,21680
21680,1,-225,21677
21677,2,-100,21675
21675,6,-100,22173
22173,4,0,22671
22671,3,-25,22670
22670,5,-25,23169
23169,6,-100,24168
24168,6,-100,24668
24668,3,-25,24668
24668,5,-25,25168
25168,6,-100,26169
26169,6,-100,26670
26670,6,-100,27672
27672,2,-100,27674
27674,2,-100,27676
27676,5,-25,28178
28178,1,-225,27680
27680,4,0,28182
28182,2,-100,28184
28184,4,0,28187
28187,1,-225,28189
28189,7,-225,28692
28692,7,-225,29195
29195,1,-225,29197
29197,3,-25,28700
28700,2,-100,28703
28703,4,0,28705
28705,3,-25,28708
28708,2,-100,28210
28210,4,0,28212
28212,3,-25,27714
27714,6,-100,28217
28217,2,-100,27718
27718,1,-225,27220
27220,6,-100,27222
27222,1,-225,26723
26723,5,-25,26724
26724,2,-100,26225
26225,7,-225,26226
26226,1,-225,25727
25727,7,-225,25728
25728,1,-225,25228
25228,5,-25,25228
25228,7,-225,25228
25228,1,-225,24728
24728,6,-100,24728
24728,1,-225,24228
24228,5,-25,24227
24227,4,0,24226
24226,4,0,23726
23726,5,-25,23725
23725,7,-225,23724
23724,7,-225,23723
23723,6,-100,24222
24222,3,-25,23722
23722,7,-225,23721
23721,5,-25,23720
23720,6,-100,23719
23719,6,-100,24219
24219,3,-25,23718
23718,2,-100,23217
23217,2,-100,22715
22715,5,-25,23214
23214,2,-100,22712
22712,4,0,22710
22710,1,-225,22208
22208,5,-25,22206
22206,5,-25,22205
22205,2,-100,22203
22203,7,-225,22201
22201,3,-25,22199
22199,7,-225,22697
22697,7,-225,23196
23196,4,0,23195
23195,3,-25,23193
23193,7,-225,23692
23692,6,-100,24192
24192,2,-100,23691
23691,5,-25,24190
24190,2,-100,23689
23689,4,0,24189
24189,7,-225,24689
24689,5,-25,24689
24689,4,0,25189
25189,4,0,25189
25189,3,-25,25189
25189,4,0,25189
25189,4,0,25690
25690,7,-225,26191
26191,2,-100,25691
25691,3,-25,25692
25692,4,0,26193
26193,6,-100,26694
26694,6,-100,26695
26695,2,-100,26696
26696,6,-100,27198
27198,5,-25,27200
27200,1,-225,27201
27201,5,-25,27203
27203,5,-25,27204
27204,2,-100,27206
27206,4,0,27208
27208,4,0,27209
27209,4,0,27210
27210,5,-25,27212
27212,2,-100,26713
26713,6,-100,27215
27215,6,-100,27216
27216,5,-25,27218
27218,7,-225,27220
27220,2,-100,26721
26721,6,-100,27222
27222,2,-100,26724
26724,2,-100,26224
26224,5,-25,26225
26225,4,0,25726
25726,4,0,25726
25726,5,-25,25726
25726,7,-225,25727
25727,7,-225,25727
25727,2,-100,25228
25228,4,0,24727
24727,3,-25,24727
24727,1,-225,23726
23726,5,-25,23726
23726,1,-225,23224
23224,5,-25,23223
23223,7,-225,23222
23222,4,0,23221
23221,5,-25,23220
23220,1,-225,22718
22718,7,-225,22717
22717,4,0,22715
22715,5,-25,22714
22714,6,-100,23212
23212,4,0,22711
22711,1,-225,22709
22709,3,-25,22207
22207,1,-225,22205
22205,4,0,22203
22203,6,-100,22201
22201,2,-100,22199
22199,5,-25,22198
22198,5,-25,22696
22696,4,0,22694
22694,7,-225,23193
23193,2,-100,22691
22691,5,-25,23190
23190,6,-100,23689
23689,6,-100,24189
24189,6,-100,24688
24688,7,-225,25188
25188,2,-100,24688
24688,4,0,25188
25188,4,0,25189
25189,4,0,25189
25189,7,-225,25690
25690,5,-25,26191
26191,3,-25,26192
26192,2,-100,26192
26192,4,0,26193
26193,5,-25,26694
